Date,Type,Rank,Symbol,Company Name,Quant,SA Analyst Ratings,Wall Street Ratings,Market Cap,Div Yield,Valuation,Growth,Profitability,Momentum,EPS Rev.
2024-03-01,top_dividend,14,CAT,Caterpillar Inc.,RATING: STRONG BUY4.69,RATING: BUY3.71,RATING: HOLD3.29,166.56B,1.53%,D+,C,A+,A-,B
2024-03-01,top_dividend,15,TPB,"Turning Point Brands, Inc.",RATING: STRONG BUY4.66,RATING: STRONG BUY5.00,RATING: STRONG BUY5.00,460.00M,1.00%,C-,B+,B,B+,A
2024-03-01,top_dividend,16,MYE,"Myers Industries, Inc.",RATING: STRONG BUY4.64,RATING: HOLD3.00,RATING: STRONG BUY5.00,763.66M,2.60%,C+,C,B,B,A+
2024-03-01,top_dividend,17,KO,The Coca-Cola Company,RATING: STRONG BUY4.60,RATING: HOLD3.22,RATING: BUY4.20,256.68B,3.09%,D,C,A+,B-,B+
2024-03-01,top_dividend,18,RLJ,RLJ Lodging Trust,RATING: STRONG BUY4.60,RATING: BUY3.50,RATING: BUY4.00,1.86B,2.99%,C,A-,A,A-,A-
2024-03-01,top_dividend,19,MMS,"Maximus, Inc.",RATING: STRONG BUY4.58,-RATING: NOT COVERED,RATING: BUY4.00,5.16B,1.37%,D,B-,C+,C,A
2024-03-01,top_dividend,20,KFY,Korn Ferry,RATING: STRONG BUY4.56,RATING: HOLD3.00,RATING: BUY4.40,3.37B,1.31%,C-,B,B-,B+,A-
2024-03-01,top_dividend,21,VICI,VICI Properties Inc.,RATING: STRONG BUY4.56,RATING: BUY3.90,RATING: BUY4.47,30.15B,5.57%,B,A+,A+,C-,B+
2024-03-01,top_dividend,22,HCC,"Warrior Met Coal, Inc.",RATING: STRONG BUY4.55,RATING: BUY4.00,RATING: BUY3.57,3.07B,0.49%,B,C,A-,A,A-
2024-03-01,top_dividend,23,MAIN,Main Street Capital,RATING: STRONG BUY4.54,RATING: BUY3.66,RATING: HOLD3.42,3.86B,6.10%,B+,B+,A+,B-,B+
2024-03-01,top_dividend,24,SYY,Sysco Corporation,RATING: STRONG BUY4.52,RATING: BUY3.50,RATING: BUY3.78,39.62B,2.50%,C-,B,A-,B+,A-
2024-03-01,top_growth,1,SMCI,"Super Micro Computer, Inc.",RATING: STRONG BUY4.99,RATING: HOLD3.30,RATING: BUY4.00,61.01B,-,D+,A,B,A+,A+
2024-03-01,top_growth,2,MOD,Modine Manufacturing Company,RATING: STRONG BUY4.98,RATING: BUY4.00,RATING: STRONG BUY4.75,4.65B,-,D,A,B,A+,A+
2024-03-01,top_growth,3,RYCEY,Rolls-Royce Holdings plc SPON ADR REPR 5 ORD SHS GBP0.20,RATING: STRONG BUY4.98,RATING: HOLD3.00,RATING: BUY4.33,39.84B,-,B,A,A+,A+,A
2024-03-01,top_growth,4,APP,AppLovin Corporation,RATING: STRONG BUY4.98,RATING: BUY4.00,RATING: BUY4.05,20.08B,-,C-,A,A,A+,A
2024-03-01,top_growth,5,VKTX,"Viking Therapeutics, Inc.",RATING: STRONG BUY4.98,RATING: BUY4.00,RATING: STRONG BUY4.60,9.61B,-,C,A,C-,A+,B+
2024-03-01,top_growth,6,SKYW,"SkyWest, Inc.",RATING: STRONG BUY4.97,RATING: STRONG BUY5.00,RATING: BUY3.80,2.68B,-,A+,A+,C+,A+,A
2024-03-01,top_growth,7,TARS,"Tarsus Pharmaceuticals, Inc.",RATING: STRONG BUY4.97,-RATING: NOT COVERED,RATING: STRONG BUY4.55,1.32B,-,C,A,C+,A+,A+
2024-03-01,top_growth,8,TM,Toyota Motor Corporation Depositary Receipt,RATING: STRONG BUY4.97,RATING: BUY3.66,RATING: HOLD3.00,335.25B,1.81%,C+,A+,A+,A,A+
2024-03-01,top_growth,9,IMNM,"Immunome, Inc.",RATING: STRONG BUY4.97,RATING: SELL2.00,RATING: STRONG BUY5.00,1.40B,-,D+,A+,A-,A+,C-
2024-03-01,top_growth,10,FOR,Forestar Group Inc.,RATING: STRONG BUY4.96,RATING: STRONG BUY5.00,RATING: STRONG BUY4.50,1.71B,-,A,A+,C-,A+,A
2024-03-01,top_growth,11,INTR,"Inter & Co, Inc.",RATING: STRONG BUY4.95,RATING: BUY4.00,RATING: BUY3.50,2.45B,-,C+,A+,B,A+,A-
2024-03-01,top_growth,12,OKTA,"Okta, Inc.",RATING: STRONG BUY4.94,RATING: HOLD3.16,RATING: BUY3.73,17.91B,-,C-,A+,A-,A-,A
2024-03-01,top_growth,13,AMD,"Advanced Micro Devices, Inc.",RATING: STRONG BUY4.94,RATING: HOLD3.23,RATING: BUY4.29,331.49B,-,D,A,B+,A+,C-
2024-03-01,top_growth,14,BLBD,Blue Bird Corporation,RATING: STRONG BUY4.94,RATING: BUY4.00,RATING: STRONG BUY4.57,1.09B,-,A-,A+,A,A+,A
2024-03-01,top_growth,15,CMPR,Cimpress plc,RATING: STRONG BUY4.93,RATING: HOLD3.00,RATING: STRONG BUY4.50,2.49B,-,C+,A,C+,A+,A+
2024-03-01,top_growth,16,TCOM,Trip.com Group Limited ADR EACH REPR 0.125 ORD SHS,RATING: STRONG BUY4.92,RATING: BUY4.00,RATING: STRONG BUY4.67,27.17B,-,A-,A+,C+,B+,A
2024-03-01,top_growth,17,LQDA,Liquidia Corporation,RATING: STRONG BUY4.92,RATING: HOLD3.33,RATING: STRONG BUY4.66,1.05B,-,C-,A+,D,A,A
2024-03-01,top_growth,18,TKOMY,"Tokio Marine Holdings, Inc. ADR",RATING: STRONG BUY4.90,-RATING: NOT COVERED,RATING: HOLD3.00,58.08B,2.59%,C,A,B+,A,A+
2024-03-01,top_growth,19,RCL,Royal Caribbean Cruises Ltd.,RATING: STRONG BUY4.90,RATING: BUY3.50,RATING: BUY4.34,32.37B,-,C-,A,A,A,A+
2024-03-01,top_growth,20,OWL,Blue Owl Capital Inc.,RATING: STRONG BUY4.90,RATING: BUY4.00,RATING: BUY4.21,20.03B,3.13%,D,A,A-,A+,A-
2024-03-01,top_growth,21,SAFRY,Safran SA UNSPON ADR EA REP 0.25 ORD,RATING: STRONG BUY4.90,RATING: BUY4.00,RATING: STRONG BUY5.00,88.82B,0.68%,C,A,A,A,A+
2024-03-01,top_growth,22,IIPR,"Innovative Industrial Properties, Inc.",RATING: STRONG BUY4.90,RATING: BUY3.88,RATING: HOLD3.16,2.72B,7.48%,A-,A+,A,A,A-
2024-03-01,top_growth,23,OCUL,"Ocular Therapeutix, Inc.",RATING: STRONG BUY4.89,RATING: BUY3.50,RATING: BUY4.37,1.20B,-,C-,A,D+,A+,A-
2024-03-01,top_growth,24,NXT,Nextracker Inc.,RATING: STRONG BUY4.88,RATING: BUY4.00,RATING: BUY4.41,12.46B,-,C-,A,A-,A,A-
2024-03-01,top_growth,25,SCS,Steelcase Inc.,RATING: STRONG BUY4.88,RATING: BUY4.00,RATING: HOLD3.00,1.47B,3.11%,B+,A,B-,A,A+
2024-03-01,top_growth,26,ITRI,"Itron, Inc.",RATING: STRONG BUY4.87,RATING: BUY4.00,RATING: BUY4.23,4.21B,-,C-,A,C+,A,A
2024-03-01,top_growth,27,ALL,The Allstate Corporation,RATING: STRONG BUY4.87,RATING: SELL2.00,RATING: BUY3.81,41.24B,2.29%,B+,A+,B+,A,B+
2024-03-01,top_growth,28,EPRT,"Essential Properties Realty Trust, Inc.",RATING: STRONG BUY4.86,RATING: BUY4.00,RATING: BUY4.46,4.09B,4.56%,C+,A+,A+,C+,A+
2024-03-01,top_growth,29,AAL,American Airlines Group Inc.,RATING: STRONG BUY4.85,RATING: BUY3.50,RATING: BUY3.65,9.61B,-,A+,A+,A-,C,A-
2024-03-01,top_growth,30,TKC,Turkcell Iletisim Hizmetleri A.S. ADS EACH REPR 2.5 TRADABLE SHS TRY1,RATING: STRONG BUY4.83,RATING: BUY4.00,RATING: STRONG BUY5.00,4.39B,1.72%,A,A+,B,B+,A+
2024-03-01,top_growth,31,SKWD,"Skyward Specialty Insurance Group, Inc.",RATING: STRONG BUY4.82,-RATING: NOT COVERED,RATING: BUY4.37,1.41B,-,C-,A+,B,A+,A-
2024-03-01,top_growth,32,KNSA,"Kiniksa Pharmaceuticals, Ltd.",RATING: STRONG BUY4.81,RATING: BUY4.00,RATING: STRONG BUY4.60,1.43B,-,D,A,A-,B+,A+
2024-03-01,top_growth,33,ROAD,"Construction Partners, Inc.",RATING: STRONG BUY4.81,RATING: BUY4.00,RATING: BUY4.33,2.62B,-,C-,A,C,A+,A-
2024-03-01,top_growth,34,SQ,"Block, Inc.",RATING: STRONG BUY4.81,RATING: BUY3.91,RATING: BUY4.31,46.04B,-,D,A+,C+,B,A-
2024-03-01,top_growth,35,COF,Capital One Financial Corporation,RATING: STRONG BUY4.79,RATING: BUY3.70,RATING: HOLD3.36,52.32B,1.74%,B,A+,A+,A,B
2024-03-01,top_growth,36,APOG,"Apogee Enterprises, Inc.",RATING: STRONG BUY4.77,RATING: BUY4.00,RATING: HOLD3.00,1.24B,1.73%,C+,A,B,B,A+
2024-03-01,top_growth,37,PCOR,"Procore Technologies, Inc.",RATING: STRONG BUY4.77,RATING: BUY4.00,RATING: BUY4.16,10.91B,-,D+,A,C,B,A+
2024-03-01,top_growth,38,GOGL,Golden Ocean Group Limited,RATING: STRONG BUY4.77,RATING: HOLD3.00,RATING: BUY4.16,2.65B,3.77%,B,A,C+,A+,A-
2024-03-01,top_growth,39,NTST,NETSTREIT Corp.,RATING: STRONG BUY4.76,RATING: BUY4.33,RATING: BUY4.07,1.28B,4.68%,C-,A+,B-,C+,A+
2024-03-01,top_growth,40,CCL,Carnival Corporation & plc,RATING: STRONG BUY4.75,RATING: HOLD3.33,RATING: BUY3.93,19.85B,-,C,A+,A-,B,A
2024-03-01,top_growth,41,AVAV,"AeroVironment, Inc.",RATING: STRONG BUY4.73,RATING: BUY3.66,RATING: STRONG BUY4.60,4.67B,-,D,A+,D+,A+,A-
2024-03-01,top_growth,42,LZ,"LegalZoom.com, Inc.",RATING: STRONG BUY4.73,RATING: BUY4.00,RATING: BUY3.87,2.40B,-,C-,A,B,B,A+
2024-03-01,top_growth,43,SMAR,Smartsheet Inc.,RATING: STRONG BUY4.71,RATING: BUY4.20,RATING: BUY4.31,5.63B,-,C,A+,C+,C-,A+
2024-03-01,top_growth,44,KYMR,"Kymera Therapeutics, Inc.",RATING: STRONG BUY4.70,-RATING: NOT COVERED,RATING: BUY4.06,2.56B,-,D,A+,D+,A,B
2024-03-01,top_growth,45,ITUB,Itaú Unibanco Holding S.A. SPON ADR REP PFD,RATING: STRONG BUY4.68,RATING: BUY4.00,RATING: BUY3.71,62.08B,1.37%,D,A,A+,A-,B+
2024-03-01,top_growth,46,CRSP,CRISPR Therapeutics AG,RATING: STRONG BUY4.68,RATING: HOLD3.42,RATING: BUY3.68,6.50B,-,D+,A+,C+,A-,A-
2024-03-01,top_growth,47,RHP,"Ryman Hospitality Properties, Inc.",RATING: STRONG BUY4.66,RATING: HOLD3.00,RATING: STRONG BUY4.62,7.01B,3.26%,D+,A+,B+,A+,A-
2024-03-01,top_growth,48,CRDO,Credo Technology Group Holding Ltd,RATING: STRONG BUY4.66,RATING: BUY4.00,RATING: BUY4.09,3.39B,-,D+,A+,C,A-,A-
2024-03-01,top_growth,49,TMICY,Trend Micro Incorporated SPONS ADR NEW,RATING: STRONG BUY4.65,-RATING: NOT COVERED,RATING: SELL2.00,6.83B,-,B-,A,A-,C+,A+
2024-03-01,top_growth,50,ATGE,Adtalem Global Education Inc.,RATING: STRONG BUY4.65,RATING: HOLD3.00,RATING: BUY4.33,1.89B,-,B,A,B+,B-,A+
2024-03-01,top_growth,51,VWDRY,Vestas Wind Systems A/S UNSP ADR,RATING: STRONG BUY4.65,RATING: BUY4.00,RATING: STRONG BUY5.00,28.62B,-,D+,A+,C,C+,A
2024-03-01,top_growth,52,ALKS,Alkermes plc,RATING: STRONG BUY4.64,RATING: BUY3.50,RATING: BUY3.66,4.97B,-,A,A+,A+,B-,A
2024-03-01,top_growth,53,JTKWY,Just Eat Takeaway.com N.V. ADR EACH REPR 0.1 ORD SHS SPON,RATING: STRONG BUY4.63,RATING: HOLD3.00,RATING: STRONG BUY5.00,2.99B,-,B+,A+,D,C-,A+
2024-03-01,top_growth,54,STNE,StoneCo Ltd.,RATING: STRONG BUY4.63,RATING: BUY4.00,RATING: BUY3.55,4.93B,-,A,A+,B,A,B
2024-03-01,top_growth,55,GDRX,"GoodRx Holdings, Inc.",RATING: STRONG BUY4.62,RATING: HOLD3.00,RATING: BUY3.57,3.01B,-,B+,A,A-,B+,A
2024-03-01,top_growth,56,PDD,PDD Holdings Inc. SPON ADS EACH REP 4 ORD SHS,RATING: STRONG BUY4.61,RATING: HOLD3.28,RATING: STRONG BUY4.71,161.20B,-,D+,A,A+,A-,B+
2024-03-01,top_growth,57,VEON,VEON Ltd. ADR EACH REPR 1 ORD UNSPON (RUB),RATING: STRONG BUY4.59,RATING: HOLD3.00,RATING: STRONG BUY5.00,1.81B,-,A+,A,B,A+,B
2024-03-01,top_growth,58,PLMR,"Palomar Holdings, Inc.",RATING: STRONG BUY4.58,RATING: BUY4.00,RATING: BUY3.87,1.83B,-,D,A,B+,A,B+
2024-03-01,top_growth,59,TEAM,Atlassian Corporation,RATING: STRONG BUY4.58,RATING: HOLD3.00,RATING: BUY4.03,50.93B,-,D+,A,B+,C+,A-
2024-03-01,top_growth,60,SLF,Sun Life Financial Inc.,RATING: STRONG BUY4.57,RATING: HOLD3.00,RATING: BUY3.78,31.38B,4.20%,C+,A+,B+,C+,B+
2024-03-01,top_growth,61,VICI,VICI Properties Inc.,RATING: STRONG BUY4.56,RATING: BUY3.90,RATING: BUY4.47,30.15B,5.57%,B,A+,A+,C-,B+
2024-03-01,top_growth,62,LI,Li Auto Inc. SPONSORED ADS,RATING: STRONG BUY4.56,RATING: BUY4.00,RATING: STRONG BUY4.66,37.84B,-,C,A,A+,B,A-
2024-03-01,top_growth,63,BAP,Credicorp Ltd.,RATING: STRONG BUY4.55,-RATING: NOT COVERED,RATING: BUY4.23,13.83B,3.89%,B-,A,C-,A,B+
2024-03-01,top_growth,64,UPWK,Upwork Inc.,RATING: STRONG BUY4.51,RATING: HOLD3.25,RATING: BUY3.81,1.76B,-,C,A,C-,C+,A-
2024-03-01,top_growth,65,INTA,"Intapp, Inc.",RATING: STRONG BUY4.50,RATING: BUY4.00,RATING: STRONG BUY4.63,2.59B,-,D,A,C,C-,A+
2024-03-01,top_growth,66,TSN,"Tyson Foods, Inc.",RATING: STRONG BUY4.50,RATING: HOLD3.16,RATING: HOLD3.35,19.14B,3.61%,A-,A,C+,B-,A-
2024-03-01,top_growth,67,INSW,"International Seaways, Inc.",RATING: BUY4.49,RATING: BUY4.00,RATING: STRONG BUY4.87,2.58B,0.91%,C-,A,B+,A-,A+
2024-03-01,top_growth,68,MLTX,MoonLake Immunotherapeutics,RATING: BUY4.49,RATING: BUY3.50,RATING: STRONG BUY4.71,2.88B,-,C+,A+,B-,A-,A-
2024-03-01,top_growth,69,PCVX,"Vaxcyte, Inc.",RATING: BUY4.48,RATING: HOLD3.00,RATING: STRONG BUY4.88,7.75B,-,B-,A+,C+,A-,B+
2024-03-01,top_growth,70,ULCC,"Frontier Group Holdings, Inc.",RATING: BUY4.48,RATING: HOLD3.00,RATING: HOLD3.16,1.78B,-,A+,A+,D,B+,B+
2024-03-01,top_growth,71,HTGC,"Hercules Capital, Inc.",RATING: BUY4.47,RATING: BUY4.00,RATING: BUY3.88,2.84B,8.76%,A-,A+,A+,B+,B
2024-03-01,top_growth,72,FTI,TechnipFMC plc,RATING: BUY4.45,RATING: HOLD3.00,RATING: BUY4.26,9.44B,0.46%,D,A,C-,A,A-
2024-03-01,top_growth,73,EGO,Eldorado Gold Corporation,RATING: BUY4.43,RATING: HOLD3.00,RATING: BUY3.50,2.39B,-,B+,A,C-,B+,A-
2024-03-01,top_growth,74,CAAP,Corporación América Airports S.A.,RATING: BUY4.42,RATING: BUY4.00,RATING: BUY4.25,2.33B,-,A-,A+,A-,B,C+
2024-03-01,top_growth,75,RCUS,"Arcus Biosciences, Inc.",RATING: BUY4.42,RATING: BUY3.50,RATING: BUY4.45,1.71B,-,C+,A,D,C+,A+
2024-03-01,top_growth,76,ARCC,Ares Capital,RATING: BUY4.41,RATING: HOLD3.31,RATING: BUY4.31,11.78B,9.49%,A,A+,A,C-,B
2024-03-01,top_growth,77,HMY,Harmony Gold Mining Company Limited ADR EACH REP 1 ZAR0.50(BNY),RATING: BUY4.41,RATING: HOLD3.00,RATING: SELL2.00,4.27B,0.58%,C-,A,A-,A+,B+
2024-03-01,top_growth,78,HP,"Helmerich & Payne, Inc.",RATING: BUY4.39,RATING: BUY4.00,RATING: HOLD3.40,3.77B,2.62%,C,A,C+,C+,A
2024-03-01,top_growth,79,IRON,"Disc Medicine, Inc.",RATING: BUY4.39,RATING: HOLD3.00,RATING: STRONG BUY4.55,1.67B,-,D,A+,B-,A,C+
2024-03-01,top_growth,80,BLTE,"Belite Bio, Inc SPONSORED ADS",RATING: BUY4.38,-RATING: NOT COVERED,RATING: STRONG BUY4.60,1.29B,-,C+,A+,C-,A,B
2024-03-01,top_growth,81,TPG,TPG Inc.,RATING: BUY4.38,RATING: BUY4.00,RATING: BUY3.60,17.39B,2.95%,D,A+,A-,A+,C
2024-03-01,top_growth,82,COTY,Coty Inc.,RATING: BUY4.33,RATING: BUY4.00,RATING: BUY3.90,11.26B,-,C,A,C-,B+,A-
2024-03-01,top_growth,83,SSREY,Swiss Re AG SPON ADR EACH REPR 0.25 ORD SHS,RATING: BUY4.32,RATING: BUY4.00,RATING: BUY4.00,35.29B,5.23%,A-,A,A,B+,B-
2024-03-01,top_growth,84,LBRT,Liberty Energy Inc.,RATING: BUY4.32,RATING: BUY4.00,RATING: BUY3.81,3.54B,1.13%,A-,A+,B-,A,C+
2024-03-01,top_growth,85,MNDY,monday.com Ltd.,RATING: BUY4.30,RATING: HOLD3.33,RATING: BUY4.38,10.54B,-,C-,A+,B+,A-,B
2024-03-01,top_growth,86,ARE,"Alexandria Real Estate Equities, Inc.",RATING: BUY4.30,RATING: BUY4.28,RATING: STRONG BUY4.61,21.71B,4.00%,D+,A,B,B-,B+
2024-03-01,top_growth,87,CDRE,"Cadre Holdings, Inc.",RATING: BUY4.27,RATING: BUY3.50,RATING: BUY4.28,1.39B,0.89%,D+,A+,B,A,B
2024-03-01,top_growth,88,EURN,Euronav NV,RATING: BUY4.21,RATING: SELL2.00,RATING: HOLD3.22,3.58B,18.04%,A+,A,B+,B-,B-
2024-03-01,top_growth,89,SPR,"Spirit AeroSystems Holdings, Inc.",RATING: BUY4.16,RATING: HOLD2.66,RATING: BUY4.00,4.11B,-,C,A+,D,A-,C-
2024-03-01,top_growth,90,BLX,"Banco Latinoamericano de Comercio Exterior, S. A.",RATING: BUY4.13,RATING: BUY4.00,RATING: STRONG BUY5.00,1.01B,4.49%,A-,A+,B-,A,C
2024-03-01,top_growth,91,RYAAY,Ryanair Holdings plc ADR EACH REPR 5 ORD EUR0.012 POST REV SP,RATING: BUY4.11,RATING: BUY4.00,RATING: STRONG BUY4.60,24.61B,0.70%,C,A,A,A-,B-
2024-03-01,top_growth,92,PATH,UiPath Inc.,RATING: BUY4.05,RATING: HOLD3.44,RATING: BUY3.77,12.69B,-,C-,A,B+,B+,B
2024-03-01,top_growth,93,NCLH,Norwegian Cruise Line Holdings Ltd.,RATING: BUY4.04,RATING: BUY3.80,RATING: BUY3.71,8.37B,-,C-,A,C,B,A-
2024-03-01,top_growth,94,INBX,"Inhibrx, Inc.",RATING: BUY4.01,RATING: HOLD3.00,RATING: HOLD3.00,1.69B,-,C-,A+,D+,A-,B-
2024-03-01,top_growth,95,GCMG,"Grosvenor Capital Management, L.P.",RATING: BUY3.97,-RATING: NOT COVERED,RATING: BUY4.00,1.58B,5.21%,A,A+,B-,C+,C+
2024-03-01,top_growth,96,O,Realty Income Corporation,RATING: BUY3.96,RATING: BUY4.33,RATING: BUY3.82,45.09B,5.87%,B-,A+,A,D+,C+
2024-03-01,top_growth,97,GRBK,"Green Brick Partners, Inc.",RATING: BUY3.91,RATING: BUY3.50,RATING: HOLD3.00,2.33B,-,B+,A,A-,B,B+
2024-03-01,top_growth,98,PD,"PagerDuty, Inc.",RATING: BUY3.90,RATING: SELL2.00,RATING: BUY3.83,2.11B,-,A+,A+,B-,C,B
2024-03-01,top_growth,99,EXR,Extra Space Storage Inc.,RATING: BUY3.90,RATING: BUY3.66,RATING: BUY3.61,31.48B,4.54%,C,A,B+,B-,C+
2024-03-01,top_growth,100,IMTX,Immatics N.V.,RATING: BUY3.87,RATING: BUY4.00,RATING: STRONG BUY5.00,1.25B,-,C,A,C,B+,B+
2024-03-01,top_value,1,FMCC,Federal Home Loan Mortgage Corporation,RATING: STRONG BUY4.99,-RATING: NOT COVERED,RATING: HOLD2.50,3.51B,-,A+,B+,A+,A+,C+
2024-03-01,top_value,2,FNMA,Federal National Mortgage Association,RATING: STRONG BUY4.99,RATING: HOLD3.00,RATING: BUY4.00,7.12B,-,A,B+,A+,A+,C+
2024-03-01,top_value,3,SKYW,"SkyWest, Inc.",RATING: STRONG BUY4.97,RATING: STRONG BUY5.00,RATING: BUY3.80,2.68B,-,A+,A+,C+,A+,A
2024-03-01,top_value,4,FOR,Forestar Group Inc.,RATING: STRONG BUY4.96,RATING: STRONG BUY5.00,RATING: STRONG BUY4.50,1.71B,-,A,A+,C-,A+,A
2024-03-01,top_value,5,ISNPY,Intesa Sanpaolo S.p.A. SPONSORED ADR,RATING: STRONG BUY4.96,RATING: BUY4.00,RATING: HOLD3.00,60.61B,7.61%,A+,A-,A+,A-,A
2024-03-01,top_value,6,MFG,"Mizuho Financial Group, Inc. SPON ADS EACH REPR 0.20 SHS",RATING: STRONG BUY4.94,RATING: BUY4.00,RATING: BUY4.00,48.66B,3.33%,A+,B-,A+,B+,A+
2024-03-01,top_value,7,FUJHY,Subaru Corporation UNSPON ADR EACH REP 0.5 ORD SHS,RATING: STRONG BUY4.92,RATING: BUY4.00,RATING: HOLD3.00,16.45B,2.71%,A+,A-,A-,A-,A+
2024-03-01,top_value,8,BBSEY,BB Seguridade Participações S.A. SPONSORED ADR,RATING: STRONG BUY4.88,RATING: BUY4.00,RATING: BUY3.50,13.10B,8.68%,A,C+,A+,C+,A+
2024-03-01,top_value,9,PAGS,PagSeguro Digital Ltd.,RATING: STRONG BUY4.87,RATING: BUY4.00,RATING: BUY3.76,4.01B,-,A,B,B-,A,A-
2024-03-01,top_value,10,AAL,American Airlines Group Inc.,RATING: STRONG BUY4.85,RATING: BUY3.50,RATING: BUY3.65,9.61B,-,A+,A+,A-,C,A-
2024-03-01,top_value,11,GBDC,Golub Capital BDC,RATING: STRONG BUY4.84,RATING: BUY3.66,RATING: BUY3.80,2.67B,9.34%,A,B+,A-,B-,A
2024-03-01,top_value,12,TKC,Turkcell Iletisim Hizmetleri A.S. ADS EACH REPR 2.5 TRADABLE SHS TRY1,RATING: STRONG BUY4.83,RATING: BUY4.00,RATING: STRONG BUY5.00,4.39B,1.72%,A,A+,B,B+,A+
2024-03-01,top_value,13,KAR,"OPENLANE, Inc.",RATING: STRONG BUY4.79,-RATING: NOT COVERED,RATING: BUY3.57,1.70B,-,A+,B,C,C+,A+
2024-03-01,top_value,14,PRDO,Perdoceo Education Corporation,RATING: STRONG BUY4.78,RATING: BUY3.50,RATING: BUY4.00,1.13B,1.91%,A,C+,B+,B,A+
2024-03-01,top_value,15,VGR,Vector Group Ltd.,RATING: STRONG BUY4.74,RATING: BUY4.00,RATING: STRONG BUY4.50,1.71B,9.22%,A+,C,A,C,A+
2024-03-01,top_value,16,TLSNY,Telia Company AB (publ) UNSPONSORED ADR,RATING: STRONG BUY4.71,RATING: BUY4.00,RATING: SELL2.00,9.20B,8.10%,A,C,B-,B-,A+
2024-03-01,top_value,17,JSAIY,J Sainsbury plc SPON ADR NEW,RATING: STRONG BUY4.67,RATING: HOLD3.00,RATING: SELL2.00,7.34B,5.36%,A,B-,B-,C,A
2024-03-01,top_value,18,CIB,Bancolombia S.A. SPON ADR EACH REP 4 PRF COP500(BNY),RATING: STRONG BUY4.64,-RATING: NOT COVERED,RATING: HOLD3.10,8.09B,9.22%,A+,B-,B+,A-,B+
2024-03-01,top_value,19,ALKS,Alkermes plc,RATING: STRONG BUY4.64,RATING: BUY3.50,RATING: BUY3.66,4.97B,-,A,A+,A+,B-,A
2024-03-01,top_value,20,STNE,StoneCo Ltd.,RATING: STRONG BUY4.63,RATING: BUY4.00,RATING: BUY3.55,4.93B,-,A,A+,B,A,B
2024-03-01,top_value,21,BCSF,"Bain Capital Specialty Finance, Inc.",RATING: STRONG BUY4.62,RATING: BUY4.00,RATING: HOLD3.00,1.01B,10.18%,A,B,A,B-,A-
2024-03-01,top_value,22,FRO,Frontline plc,RATING: STRONG BUY4.62,RATING: HOLD3.40,RATING: BUY4.22,5.20B,12.29%,A,A-,A-,A+,A-
2024-03-01,top_value,23,VIPS,Vipshop Holdings Limited SPONSORED ADS A,RATING: STRONG BUY4.61,RATING: BUY4.00,RATING: BUY4.45,9.64B,-,A,C+,A-,B,A-
2024-03-01,top_value,24,VEON,VEON Ltd. ADR EACH REPR 1 ORD UNSPON (RUB),RATING: STRONG BUY4.59,RATING: HOLD3.00,RATING: STRONG BUY5.00,1.81B,-,A+,A,B,A+,B
2024-03-01,top_value,25,MT,ArcelorMittal S.A. NY REGISTRY SHS NEW(POST REV SPLT),RATING: STRONG BUY4.56,RATING: BUY4.00,RATING: BUY4.16,20.77B,1.75%,A+,B+,A+,C,A
2024-03-01,top_value,26,GLPG,Galapagos NV SPON ADR REPR 1 ORD SHS,RATING: STRONG BUY4.53,-RATING: NOT COVERED,RATING: HOLD3.42,2.28B,-,A,C,C+,C-,A
2024-03-01,top_value,27,OBDC,Blue Owl Capital Corporation,RATING: STRONG BUY4.53,RATING: HOLD3.44,RATING: BUY4.16,5.83B,8.96%,A,A-,A,C+,B+
2024-03-01,top_value,28,COLL,"Collegium Pharmaceutical, Inc.",RATING: STRONG BUY4.52,RATING: HOLD3.00,RATING: BUY4.00,1.16B,-,A,B+,A+,A-,B+
2024-03-01,top_value,29,FINV,FinVolution Group SPON ADS EACH REP 5 ORD SHS CLASS A,RATING: STRONG BUY4.50,RATING: BUY4.00,RATING: STRONG BUY4.62,1.50B,4.03%,A+,B+,A,B,C
2024-03-01,top_value,30,ULCC,"Frontier Group Holdings, Inc.",RATING: BUY4.48,RATING: HOLD3.00,RATING: HOLD3.16,1.78B,-,A+,A+,D,B+,B+
2024-03-01,top_value,31,AMX,"América Móvil, S.A.B. de C.V. SPON ADS RP CL B",RATING: BUY4.47,RATING: HOLD3.00,RATING: BUY4.23,59.19B,116.61%,A+,C,A+,C+,B+
2024-03-01,top_value,32,ARCC,Ares Capital,RATING: BUY4.41,RATING: HOLD3.31,RATING: BUY4.31,11.78B,9.49%,A,A+,A,C-,B
2024-03-01,top_value,33,AVVIY,Aviva plc UNSPON ADR EACH REP 2 ORD SHS (PST SPLT),RATING: BUY4.41,RATING: BUY4.00,RATING: BUY4.00,15.59B,6.79%,A+,C+,A+,B,C+
2024-03-01,top_value,34,EURN,Euronav NV,RATING: BUY4.21,RATING: SELL2.00,RATING: HOLD3.22,3.58B,18.04%,A+,A,B+,B-,B-
2024-03-01,top_value,35,TX,Ternium S.A. ADR EACH REPR 10 ORD NPV,RATING: BUY4.19,RATING: BUY4.00,RATING: BUY3.91,7.54B,7.55%,A+,B-,B+,C,B+
2024-03-01,top_value,36,SANM,Sanmina Corporation,RATING: BUY4.17,RATING: HOLD3.00,RATING: BUY4.00,3.63B,-,A,B-,B-,B+,B
