Date,Type,Rank,Symbol,Company Name,Quant,SA Analyst Ratings,Wall Street Ratings,Market Cap,Div Yield,Valuation,Growth,Profitability,Momentum,EPS Rev.
2024-07-01,top_dividend,14,LHX,"L3Harris Technologies, Inc.",RATING: STRONG BUY4.63,RATING: BUY4.33,RATING: BUY4.08,42.33B,2.06%,D,C-,B+,B,B+
2024-07-01,top_dividend,15,GFF,Griffon Corporation,RATING: STRONG BUY4.63,RATING: BUY3.66,RATING: STRONG BUY4.80,3.20B,0.89%,C-,B+,A-,A-,A
2024-07-01,top_dividend,16,BK,The Bank of New York Mellon Corporation,RATING: STRONG BUY4.59,RATING: BUY4.00,RATING: BUY4.00,44.52B,2.82%,D,B+,B-,A,B+
2024-07-01,top_dividend,17,KO,The Coca-Cola Company,RATING: STRONG BUY4.58,RATING: BUY3.50,RATING: BUY4.23,275.32B,2.96%,D,C-,A+,B+,B
2024-07-01,top_dividend,18,VICI,VICI Properties Inc.,RATING: STRONG BUY4.57,RATING: BUY4.23,RATING: BUY4.47,29.66B,5.84%,B+,A+,A+,C-,D+
2024-07-01,top_dividend,19,OSK,Oshkosh Corporation,RATING: STRONG BUY4.56,RATING: HOLD3.00,RATING: BUY3.88,6.89B,1.65%,B-,A-,C-,C+,A
2024-07-01,top_dividend,20,DCI,"Donaldson Company, Inc.",RATING: STRONG BUY4.56,RATING: BUY3.50,RATING: HOLD3.00,8.59B,1.43%,D,C,A-,B-,A-
2024-07-01,top_dividend,21,MMS,"Maximus, Inc.",RATING: STRONG BUY4.55,-RATING: NOT COVERED,RATING: BUY4.00,5.32B,1.35%,D,B,C,B,A-
2024-07-01,top_dividend,22,GPC,Genuine Parts Company,RATING: STRONG BUY4.50,RATING: BUY4.00,RATING: BUY3.50,19.14B,2.84%,C,C+,B+,C+,A+
2024-07-01,top_dividend,23,STT,State Street Corporation,RATING: STRONG BUY4.50,RATING: HOLD3.00,RATING: BUY3.58,22.01B,3.70%,C,B-,B,C-,B+
2024-07-01,top_growth,1,ANF,Abercrombie & Fitch Co.,RATING: STRONG BUY4.99,RATING: HOLD2.71,RATING: BUY3.66,8.82B,,D+,A+,A-,A+,A
2024-07-01,top_growth,2,OSCR,"Oscar Health, Inc.",RATING: STRONG BUY4.98,RATING: BUY4.00,RATING: BUY4.00,4.18B,,C+,A+,B-,A+,A-
2024-07-01,top_growth,3,GCT,GigaCloud Technology Inc.,RATING: STRONG BUY4.97,RATING: BUY4.08,RATING: BUY4.33,1.23B,,B,A+,B-,A+,A
2024-07-01,top_growth,4,BLBD,Blue Bird Corporation,RATING: STRONG BUY4.97,RATING: BUY3.83,RATING: STRONG BUY4.57,1.76B,,C+,A,A-,A+,B+
2024-07-01,top_growth,5,APP,AppLovin Corporation,RATING: STRONG BUY4.97,RATING: BUY4.41,RATING: BUY4.21,27.35B,,D+,A,A,A+,B+
2024-07-01,top_growth,6,SPOT,Spotify Technology S.A.,RATING: STRONG BUY4.97,RATING: BUY4.00,RATING: BUY4.25,62.78B,,D,A+,C+,A+,A
2024-07-01,top_growth,7,PI,"Impinj, Inc.",RATING: STRONG BUY4.96,RATING: BUY4.00,RATING: BUY4.37,4.25B,,C+,A+,C-,A+,A+
2024-07-01,top_growth,8,CRS,Carpenter Technology Corporation,RATING: STRONG BUY4.96,RATING: HOLD3.00,RATING: BUY4.33,5.31B,0.75%,D+,A+,C+,A+,A-
2024-07-01,top_growth,9,SKYW,"SkyWest, Inc.",RATING: STRONG BUY4.96,RATING: BUY4.00,RATING: BUY4.25,3.30B,,A+,A+,B,A+,A
2024-07-01,top_growth,10,HMY,Harmony Gold Mining Company Limited,RATING: STRONG BUY4.95,RATING: HOLD3.00,RATING: SELL2.00,5.81B,1.28%,C,A+,B+,A+,A-
2024-07-01,top_growth,11,PDD,PDD Holdings Inc.,RATING: STRONG BUY4.95,RATING: BUY4.00,RATING: STRONG BUY4.73,183.23B,,B+,A,A+,A,A-
2024-07-01,top_growth,12,GM,General Motors Company,RATING: STRONG BUY4.95,RATING: HOLD3.42,RATING: BUY4.10,51.98B,0.92%,A,A+,A+,A-,A-
2024-07-01,top_growth,13,CDE,"Coeur Mining, Inc.",RATING: STRONG BUY4.94,RATING: HOLD3.00,RATING: BUY4.11,2.23B,,C-,A,D,A+,B+
2024-07-01,top_growth,14,RXST,"RxSight, Inc.",RATING: STRONG BUY4.94,RATING: HOLD3.00,RATING: STRONG BUY4.62,2.30B,,D+,A+,B-,A+,A-
2024-07-01,top_growth,15,WFC,Wells Fargo & Company,RATING: STRONG BUY4.93,RATING: BUY3.50,RATING: BUY3.66,200.18B,2.44%,D+,A,A+,A,B+
2024-07-01,top_growth,16,TCOM,Trip.com Group Limited,RATING: STRONG BUY4.93,RATING: BUY4.00,RATING: STRONG BUY4.66,30.93B,,B,A+,A,A,A
2024-07-01,top_growth,17,FOR,Forestar Group Inc.,RATING: STRONG BUY4.92,RATING: STRONG BUY5.00,RATING: STRONG BUY4.50,1.60B,,A,A+,C-,B+,B
2024-07-01,top_growth,18,DKS,"DICK'S Sporting Goods, Inc.",RATING: STRONG BUY4.92,RATING: HOLD2.75,RATING: BUY3.79,17.94B,1.91%,D,A,A-,A+,A-
2024-07-01,top_growth,19,IAG,IAMGOLD Corporation,RATING: STRONG BUY4.92,RATING: HOLD3.00,RATING: HOLD3.25,2.14B,,C+,A+,D,A,A+
2024-07-01,top_growth,20,PPC,Pilgrim's Pride Corporation,RATING: STRONG BUY4.91,RATING: HOLD3.00,RATING: BUY3.71,9.07B,,B+,A,C+,A+,A
2024-07-01,top_growth,21,RCL,Royal Caribbean Cruises Ltd.,RATING: STRONG BUY4.90,RATING: BUY4.00,RATING: BUY4.37,41.23B,,D+,A,A,A,A-
2024-07-01,top_growth,22,STNG,Scorpio Tankers Inc.,RATING: STRONG BUY4.90,RATING: BUY4.00,RATING: STRONG BUY4.72,4.29B,1.68%,C+,A,A+,A+,A-
2024-07-01,top_growth,23,SILV,SilverCrest Metals Inc.,RATING: STRONG BUY4.90,RATING: BUY4.00,RATING: BUY3.62,1.22B,,A-,A,A-,A,A-
2024-07-01,top_growth,24,FRO,Frontline plc,RATING: STRONG BUY4.90,RATING: BUY4.00,RATING: STRONG BUY4.50,5.85B,7.96%,A-,A,C-,A+,A+
2024-07-01,top_growth,25,POWL,"Powell Industries, Inc.",RATING: STRONG BUY4.89,RATING: BUY4.00,RATING: HOLD3.00,1.70B,0.74%,D+,A+,A,A+,A-
2024-07-01,top_growth,26,KEX,Kirby Corporation,RATING: STRONG BUY4.88,RATING: BUY4.00,RATING: STRONG BUY5.00,7.00B,,C,A,C+,A+,A-
2024-07-01,top_growth,27,SPXC,"SPX Technologies, Inc.",RATING: STRONG BUY4.88,RATING: STRONG BUY5.00,RATING: STRONG BUY4.60,6.53B,,D+,A+,B-,A+,A-
2024-07-01,top_growth,28,STX,Seagate Technology Holdings plc,RATING: STRONG BUY4.88,RATING: BUY3.66,RATING: BUY3.74,21.86B,2.69%,A+,A,B+,A,B+
2024-07-01,top_growth,29,GSL,"Global Ship Lease, Inc.",RATING: STRONG BUY4.87,RATING: HOLD3.00,RATING: BUY4.33,1.01B,5.20%,A+,A,A+,A+,B-
2024-07-01,top_growth,30,CCL,Carnival Corporation & plc,RATING: STRONG BUY4.87,RATING: HOLD3.44,RATING: BUY4.10,23.31B,,C-,A+,A,B+,A-
2024-07-01,top_growth,31,CMRE,Costamare Inc.,RATING: STRONG BUY4.87,-RATING: NOT COVERED,RATING: BUY3.66,1.97B,2.79%,A,A,D+,A+,B+
2024-07-01,top_growth,32,HALO,"Halozyme Therapeutics, Inc.",RATING: STRONG BUY4.86,RATING: BUY4.00,RATING: BUY4.09,6.57B,,D,A,A+,A,A+
2024-07-01,top_growth,33,POAHY,Porsche Automobil Holding SE,RATING: STRONG BUY4.86,RATING: BUY4.00,RATING: HOLD3.00,13.70B,6.16%,A+,A+,A+,C-,A+
2024-07-01,top_growth,34,NTNX,"Nutanix, Inc.",RATING: STRONG BUY4.85,RATING: BUY3.50,RATING: BUY4.20,13.93B,,D+,A+,B,A-,A+
2024-07-01,top_growth,35,PRCT,PROCEPT BioRobotics Corporation,RATING: STRONG BUY4.85,-RATING: NOT COVERED,RATING: STRONG BUY4.62,3.07B,,C,A,C-,A+,A
2024-07-01,top_growth,36,EPRT,"Essential Properties Realty Trust, Inc.",RATING: STRONG BUY4.85,RATING: BUY3.80,RATING: STRONG BUY4.64,4.85B,4.10%,C+,A+,A+,A,B+
2024-07-01,top_growth,37,SLVM,Sylvamo Corporation,RATING: STRONG BUY4.85,RATING: BUY4.00,RATING: BUY4.00,2.81B,1.68%,C-,A,B-,A,A
2024-07-01,top_growth,38,FCNCA,"First Citizens BancShares, Inc.",RATING: STRONG BUY4.83,RATING: BUY4.00,RATING: BUY3.91,24.20B,0.34%,D,A+,B+,A-,A+
2024-07-01,top_growth,39,BDRBF,Bombardier Inc.,RATING: STRONG BUY4.83,RATING: STRONG BUY4.50,RATING: BUY3.94,6.23B,,C,A+,C-,A+,B
2024-07-01,top_growth,40,CRDO,Credo Technology Group Holding Ltd,RATING: STRONG BUY4.83,RATING: BUY4.00,RATING: BUY4.33,5.17B,,B-,A+,C,A+,C
2024-07-01,top_growth,41,HY,"Hyster-Yale, Inc.",RATING: STRONG BUY4.83,RATING: BUY4.00,RATING: STRONG BUY4.50,1.21B,1.91%,A,A+,C,A,A-
2024-07-01,top_growth,42,CUK,Carnival Corporation & plc,RATING: STRONG BUY4.83,RATING: BUY3.75,RATING: STRONG BUY5.00,23.31B,,C-,A+,A,A-,A
2024-07-01,top_growth,43,AEG,Aegon Ltd.,RATING: STRONG BUY4.81,RATING: BUY4.00,RATING: HOLD3.00,10.81B,5.27%,B-,A,A,B+,A+
2024-07-01,top_growth,44,QTWO,"Q2 Holdings, Inc.",RATING: STRONG BUY4.81,RATING: HOLD3.00,RATING: BUY4.31,3.64B,,C+,A,C+,A+,B
2024-07-01,top_growth,45,AVPT,"AvePoint, Inc.",RATING: STRONG BUY4.81,RATING: HOLD3.00,RATING: BUY4.42,1.90B,,C+,A+,B-,A,B
2024-07-01,top_growth,46,PRM,"Perimeter Solutions, SA",RATING: STRONG BUY4.80,-RATING: NOT COVERED,RATING: BUY3.50,1.11B,,C-,A,A,A,A
2024-07-01,top_growth,47,ICAGY,International Consolidated Airlines Group S.A.,RATING: STRONG BUY4.80,RATING: BUY4.00,RATING: STRONG BUY5.00,10.00B,,A+,A+,A+,C+,A-
2024-07-01,top_growth,48,INVA,"Innoviva, Inc.",RATING: STRONG BUY4.79,RATING: HOLD3.00,RATING: BUY4.00,1.01B,,A+,A,A+,B+,A+
2024-07-01,top_growth,49,DIDIY,DiDi Global Inc.,RATING: STRONG BUY4.78,RATING: STRONG BUY5.00,RATING: STRONG BUY5.00,20.48B,,C+,A,C-,A-,A+
2024-07-01,top_growth,50,SAFRY,Safran SA,RATING: STRONG BUY4.78,RATING: BUY4.00,RATING: STRONG BUY5.00,87.54B,1.12%,D+,A+,A,B+,A-
2024-07-01,top_growth,51,ANYYY,"Aena S.M.E., S.A.",RATING: STRONG BUY4.77,RATING: BUY4.00,RATING: STRONG BUY5.00,30.20B,4.05%,B+,A+,A,A-,A-
2024-07-01,top_growth,52,YMM,Full Truck Alliance Co. Ltd.,RATING: STRONG BUY4.76,RATING: BUY4.00,RATING: STRONG BUY4.58,8.67B,1.74%,D,A,B-,A-,A-
2024-07-01,top_growth,53,SMAR,Smartsheet Inc.,RATING: STRONG BUY4.76,RATING: HOLD3.33,RATING: BUY4.33,6.03B,,B-,A,B+,B,A+
2024-07-01,top_growth,54,HTGC,"Hercules Capital, Inc.",RATING: STRONG BUY4.76,RATING: BUY3.50,RATING: BUY3.88,3.24B,7.89%,A-,A,A+,A,B+
2024-07-01,top_growth,55,VKTX,"Viking Therapeutics, Inc.",RATING: STRONG BUY4.74,RATING: BUY4.00,RATING: STRONG BUY4.66,5.60B,,C-,A,C-,A+,C-
2024-07-01,top_growth,56,EMR,Emerson Electric Co.,RATING: STRONG BUY4.73,RATING: BUY3.60,RATING: STRONG BUY4.68,61.95B,1.93%,D,A,A,B-,A-
2024-07-01,top_growth,57,ZS,"Zscaler, Inc.",RATING: STRONG BUY4.73,RATING: BUY4.00,RATING: BUY4.34,28.60B,,C,A,A,B-,A-
2024-07-01,top_growth,58,FSLR,"First Solar, Inc.",RATING: STRONG BUY4.73,RATING: BUY4.00,RATING: BUY4.20,26.75B,,C,A,D+,A,C+
2024-07-01,top_growth,59,KFY,Korn Ferry,RATING: STRONG BUY4.72,RATING: HOLD3.00,RATING: BUY4.40,3.43B,1.55%,C,A+,B-,B+,A-
2024-07-01,top_growth,60,DBOEY,Deutsche Börse AG,RATING: STRONG BUY4.72,RATING: BUY4.00,RATING: HOLD3.00,38.41B,1.98%,D,A,A-,B,A+
2024-07-01,top_growth,61,ROAD,"Construction Partners, Inc.",RATING: STRONG BUY4.71,RATING: HOLD3.00,RATING: BUY4.20,2.92B,,D+,A,C,A,A+
2024-07-01,top_growth,62,WLY,"John Wiley & Sons, Inc.",RATING: STRONG BUY4.70,RATING: HOLD3.00,RATING: BUY4.00,2.19B,3.50%,C,A+,C+,A-,A+
2024-07-01,top_growth,63,EGO,Eldorado Gold Corporation,RATING: STRONG BUY4.69,RATING: BUY3.66,RATING: BUY3.63,3.02B,,C,A+,C-,A,B+
2024-07-01,top_growth,64,TCNNF,Trulieve Cannabis Corp.,RATING: STRONG BUY4.68,RATING: BUY3.50,RATING: STRONG BUY4.80,1.97B,,B-,A,A-,A+,B-
2024-07-01,top_growth,65,CLPHY,CLP Holdings Limited,RATING: STRONG BUY4.68,-RATING: NOT COVERED,RATING: HOLD3.00,20.11B,4.91%,B,A+,A,B-,A
2024-07-01,top_growth,66,OKTA,"Okta, Inc.",RATING: STRONG BUY4.67,RATING: BUY3.71,RATING: BUY3.89,15.54B,,C+,A+,A,B-,B+
2024-07-01,top_growth,67,BILI,Bilibili Inc.,RATING: STRONG BUY4.67,RATING: HOLD3.00,RATING: BUY4.29,6.60B,,C-,A+,D+,A,B
2024-07-01,top_growth,68,MTH,Meritage Homes Corporation,RATING: STRONG BUY4.67,RATING: STRONG BUY4.50,RATING: HOLD3.33,5.89B,1.26%,B,A+,B,B,A+
2024-07-01,top_growth,69,LUNMF,Lundin Mining Corporation,RATING: STRONG BUY4.65,RATING: BUY4.00,RATING: BUY3.63,8.46B,2.44%,A-,A,C-,A,B+
2024-07-01,top_growth,70,COCO,"The Vita Coco Company, Inc.",RATING: STRONG BUY4.65,RATING: BUY4.00,RATING: BUY4.11,1.55B,,D,A+,B+,B+,A
2024-07-01,top_growth,71,CFLT,"Confluent, Inc.",RATING: STRONG BUY4.65,RATING: BUY3.66,RATING: BUY4.27,9.41B,,B-,A+,C,B-,A-
2024-07-01,top_growth,72,O,Realty Income Corporation,RATING: STRONG BUY4.65,RATING: BUY4.09,RATING: BUY3.66,45.75B,5.88%,B-,A+,A,C,B+
2024-07-01,top_growth,73,GBX,"The Greenbrier Companies, Inc.",RATING: STRONG BUY4.64,RATING: BUY3.50,RATING: BUY4.00,1.55B,2.41%,B-,A,D+,B+,A+
2024-07-01,top_growth,74,ADT,ADT Inc.,RATING: STRONG BUY4.62,RATING: HOLD3.00,RATING: BUY3.66,6.88B,2.36%,D+,A,A-,A-,A-
2024-07-01,top_growth,75,NET,"Cloudflare, Inc.",RATING: STRONG BUY4.62,RATING: BUY3.50,RATING: BUY3.51,27.79B,,C,A,B,B-,A-
2024-07-01,top_growth,76,RNR,RenaissanceRe Holdings Ltd.,RATING: STRONG BUY4.62,RATING: BUY4.00,RATING: BUY3.66,11.88B,0.69%,B-,A,A-,B,B+
2024-07-01,top_growth,77,NCNO,"nCino, Inc.",RATING: STRONG BUY4.62,-RATING: NOT COVERED,RATING: BUY3.80,3.61B,,B-,A+,B+,C+,A+
2024-07-01,top_growth,78,PAAS,Pan American Silver Corp.,RATING: STRONG BUY4.60,RATING: BUY3.50,RATING: BUY4.33,7.34B,2.47%,D+,A+,C,A,B
2024-07-01,top_growth,79,GFI,Gold Fields Limited,RATING: STRONG BUY4.60,RATING: HOLD3.33,RATING: BUY3.60,13.65B,2.57%,C,A,A-,B,A-
2024-07-01,top_growth,80,LGRDY,Legrand SA,RATING: STRONG BUY4.59,-RATING: NOT COVERED,RATING: BUY3.50,26.42B,2.25%,C,A+,A,C+,A-
2024-07-01,top_growth,81,SPB,"Spectrum Brands Holdings, Inc.",RATING: STRONG BUY4.59,RATING: BUY4.00,RATING: BUY3.80,2.49B,1.96%,C-,A,A,B,A+
2024-07-01,top_growth,82,VICI,VICI Properties Inc.,RATING: STRONG BUY4.57,RATING: BUY4.23,RATING: BUY4.47,29.66B,5.84%,B+,A+,A+,C-,D+
2024-07-01,top_growth,83,ALL,The Allstate Corporation,RATING: STRONG BUY4.57,RATING: BUY3.50,RATING: BUY4.00,42.23B,2.26%,B+,A+,A-,A-,C+
2024-07-01,top_growth,84,TOST,"Toast, Inc.",RATING: STRONG BUY4.56,RATING: BUY4.20,RATING: BUY3.66,14.28B,,D,A,C,A,B
2024-07-01,top_growth,85,GTLB,GitLab Inc.,RATING: STRONG BUY4.53,RATING: BUY4.14,RATING: STRONG BUY4.50,7.86B,,C,A,A,C,A+
2024-07-01,top_growth,86,GPCR,Structure Therapeutics Inc.,RATING: STRONG BUY4.52,RATING: HOLD3.00,RATING: STRONG BUY4.60,1.82B,,C,A+,B-,B,B+
2024-07-01,top_growth,87,WFRD,Weatherford International plc,RATING: STRONG BUY4.52,RATING: BUY4.00,RATING: BUY4.40,9.00B,,D,A+,B-,A,B+
2024-07-01,top_growth,88,BLX,"Banco Latinoamericano de Comercio Exterior, S. A.",RATING: STRONG BUY4.51,RATING: BUY4.00,RATING: STRONG BUY5.00,1.05B,5.21%,A,A+,B-,A-,C+
2024-07-01,top_growth,89,KUASF,Kuaishou Technology,RATING: STRONG BUY4.51,RATING: HOLD3.00,RATING: SELL2.00,25.73B,,C,A+,A,C+,A
2024-07-01,top_growth,90,AVAV,"AeroVironment, Inc.",RATING: STRONG BUY4.50,RATING: BUY3.50,RATING: BUY4.33,4.97B,,D,A+,D+,A+,B-
2024-07-01,top_growth,91,GOGL,Golden Ocean Group Limited,RATING: BUY4.49,RATING: BUY4.00,RATING: BUY3.83,2.78B,5.76%,A,A+,A+,A+,C+
2024-07-01,top_growth,92,INTA,"Intapp, Inc.",RATING: BUY4.49,RATING: BUY4.00,RATING: STRONG BUY4.70,2.65B,,C,A,B-,B-,A-
2024-07-01,top_growth,93,EDVMF,Endeavour Mining plc,RATING: BUY4.45,RATING: HOLD3.00,RATING: STRONG BUY5.00,5.16B,3.87%,B+,A,D+,C,A
2024-07-01,top_growth,94,PCVX,"Vaxcyte, Inc.",RATING: BUY4.41,-RATING: NOT COVERED,RATING: STRONG BUY4.88,8.57B,,B+,A+,C,A,C+
2024-07-01,top_growth,95,KRO,"Kronos Worldwide, Inc.",RATING: BUY4.37,-RATING: NOT COVERED,RATING: HOLD3.00,1.44B,6.07%,A,A+,C,A,B
2024-07-01,top_growth,96,SBLK,Star Bulk Carriers Corp.,RATING: BUY4.36,RATING: BUY3.50,RATING: STRONG BUY4.50,2.78B,7.45%,A+,A+,A+,B+,B-
2024-07-01,top_growth,97,URBN,"Urban Outfitters, Inc.",RATING: BUY4.32,RATING: BUY3.66,RATING: HOLD3.21,3.98B,,B,A,B-,A-,B+
2024-07-01,top_growth,98,SSREY,Swiss Re AG,RATING: BUY4.31,RATING: BUY4.00,RATING: BUY4.00,36.11B,5.48%,A-,A+,A,B,C+
2024-07-01,top_growth,99,PAYO,Payoneer Global Inc.,RATING: BUY4.29,RATING: STRONG BUY4.50,RATING: STRONG BUY4.70,2.08B,,D+,A,B,B,B+
2024-07-01,top_growth,100,BWIN,"The Baldwin Insurance Group, Inc.",RATING: BUY4.26,-RATING: NOT COVERED,RATING: BUY4.00,4.12B,,D+,A+,B,A+,B-
2024-07-01,top_value,1,FMCC,Federal Home Loan Mortgage Corporation,RATING: STRONG BUY4.99,RATING: STRONG BUY5.00,RATING: HOLD2.50,4.01B,,A+,B+,A+,A+,A
2024-07-01,top_value,2,FNMA,Federal National Mortgage Association,RATING: STRONG BUY4.98,RATING: HOLD3.00,RATING: HOLD2.50,7.52B,,A+,B+,A+,A+,C+
2024-07-01,top_value,3,THC,Tenet Healthcare Corporation,RATING: STRONG BUY4.97,RATING: BUY4.00,RATING: STRONG BUY4.57,13.51B,,A+,C-,A+,A+,A+
2024-07-01,top_value,4,SKYW,"SkyWest, Inc.",RATING: STRONG BUY4.96,RATING: BUY4.00,RATING: BUY4.25,3.30B,,A+,A+,B,A+,A
2024-07-01,top_value,5,GM,General Motors Company,RATING: STRONG BUY4.95,RATING: HOLD3.42,RATING: BUY4.10,51.98B,0.92%,A,A+,A+,A-,A-
2024-07-01,top_value,6,FOR,Forestar Group Inc.,RATING: STRONG BUY4.92,RATING: STRONG BUY5.00,RATING: STRONG BUY4.50,1.60B,,A,A+,C-,B+,B
2024-07-01,top_value,7,WF,Woori Financial Group Inc.,RATING: STRONG BUY4.91,RATING: BUY4.00,RATING: STRONG BUY5.00,7.74B,8.28%,A+,A-,A+,C+,A+
2024-07-01,top_value,8,CENX,Century Aluminum Company,RATING: STRONG BUY4.90,RATING: SELL2.00,RATING: BUY3.66,1.47B,,A,A-,C+,A+,A+
2024-07-01,top_value,9,STX,Seagate Technology Holdings plc,RATING: STRONG BUY4.88,RATING: BUY3.66,RATING: BUY3.74,21.86B,2.69%,A+,A,B+,A,B+
2024-07-01,top_value,10,GSL,"Global Ship Lease, Inc.",RATING: STRONG BUY4.87,RATING: HOLD3.00,RATING: BUY4.33,1.01B,5.20%,A+,A,A+,A+,B-
2024-07-01,top_value,11,CMRE,Costamare Inc.,RATING: STRONG BUY4.87,-RATING: NOT COVERED,RATING: BUY3.66,1.97B,2.79%,A,A,D+,A+,B+
2024-07-01,top_value,12,POAHY,Porsche Automobil Holding SE,RATING: STRONG BUY4.86,RATING: BUY4.00,RATING: HOLD3.00,13.70B,6.16%,A+,A+,A+,C-,A+
2024-07-01,top_value,13,HY,"Hyster-Yale, Inc.",RATING: STRONG BUY4.83,RATING: BUY4.00,RATING: STRONG BUY4.50,1.21B,1.91%,A,A+,C,A,A-
2024-07-01,top_value,14,ICAGY,International Consolidated Airlines Group S.A.,RATING: STRONG BUY4.80,RATING: BUY4.00,RATING: STRONG BUY5.00,10.00B,,A+,A+,A+,C+,A-
2024-07-01,top_value,15,INVA,"Innoviva, Inc.",RATING: STRONG BUY4.79,RATING: HOLD3.00,RATING: BUY4.00,1.01B,,A+,A,A+,B+,A+
2024-07-01,top_value,16,GBDC,Golub Capital BDC,RATING: STRONG BUY4.78,RATING: BUY3.50,RATING: BUY4.00,4.16B,11.72%,A+,B-,B+,B-,A+
2024-07-01,top_value,17,HDELY,Heidelberg Materials AG,RATING: STRONG BUY4.72,-RATING: NOT COVERED,RATING: STRONG BUY5.00,18.70B,3.15%,A,C,A,B+,A+
2024-07-01,top_value,18,NHYDY,Norsk Hydro ASA,RATING: STRONG BUY4.70,RATING: SELL2.00,RATING: STRONG BUY5.00,12.34B,3.74%,A+,C-,B+,B-,A
2024-07-01,top_value,19,DAL,"Delta Air Lines, Inc.",RATING: STRONG BUY4.68,RATING: STRONG BUY4.50,RATING: STRONG BUY4.61,31.36B,0.82%,A,B-,A+,B+,B+
2024-07-01,top_value,20,VLVLY,AB Volvo (publ),RATING: STRONG BUY4.68,RATING: SELL2.00,RATING: SELL2.00,51.35B,6.71%,A+,B+,A,C+,A
2024-07-01,top_value,21,BASFY,BASF SE,RATING: STRONG BUY4.66,RATING: BUY3.50,RATING: STRONG BUY4.50,43.31B,7.48%,A,C+,A+,C-,A-
2024-07-01,top_value,22,UAL,"United Airlines Holdings, Inc.",RATING: STRONG BUY4.61,RATING: BUY4.40,RATING: BUY4.40,15.85B,,A+,A-,A+,B-,B
2024-07-01,top_value,23,ROIV,Roivant Sciences Ltd.,RATING: STRONG BUY4.56,RATING: BUY4.00,RATING: BUY4.45,7.81B,,A+,C,A+,B-,C+
2024-07-01,top_value,24,BLX,"Banco Latinoamericano de Comercio Exterior, S. A.",RATING: STRONG BUY4.51,RATING: BUY4.00,RATING: STRONG BUY5.00,1.05B,5.21%,A,A+,B-,A-,C+
2024-07-01,top_value,25,GOGL,Golden Ocean Group Limited,RATING: BUY4.49,RATING: BUY4.00,RATING: BUY3.83,2.78B,5.76%,A,A+,A+,A+,C+
2024-07-01,top_value,26,QFIN,"Qifu Technology, Inc.",RATING: BUY4.46,RATING: BUY4.00,RATING: STRONG BUY4.71,3.01B,5.57%,A,B+,B,A-,B-
2024-07-01,top_value,27,CAAP,Corporación América Airports S.A.,RATING: BUY4.39,RATING: STRONG BUY4.50,RATING: BUY4.25,2.70B,,A,B+,A,B+,B+
2024-07-01,top_value,28,KRO,"Kronos Worldwide, Inc.",RATING: BUY4.37,-RATING: NOT COVERED,RATING: HOLD3.00,1.44B,6.07%,A,A+,C,A,B
2024-07-01,top_value,29,SBLK,Star Bulk Carriers Corp.,RATING: BUY4.36,RATING: BUY3.50,RATING: STRONG BUY4.50,2.78B,7.45%,A+,A+,A+,B+,B-
2024-07-01,top_value,30,LSPD,Lightspeed Commerce Inc.,RATING: BUY4.19,RATING: BUY4.00,RATING: BUY3.72,2.10B,,A,A+,D+,C-,B+
2024-07-01,top_value,31,OBDC,Blue Owl Capital Corporation,RATING: BUY4.16,RATING: BUY3.80,RATING: BUY4.08,6.07B,8.86%,A,C-,A,B-,B-
2024-07-01,top_value,32,SGIOY,"Shionogi & Co., Ltd.",RATING: BUY4.11,-RATING: NOT COVERED,RATING: STRONG BUY5.00,11.03B,2.69%,A,C,A+,C,A+
2024-07-01,top_value,33,ATHM,Autohome Inc.,RATING: BUY4.02,RATING: BUY4.00,RATING: BUY3.92,3.29B,4.08%,A+,C,A-,B-,B
2024-07-01,top_value,34,CNX,CNX Resources Corporation,RATING: BUY4.01,RATING: BUY4.00,RATING: HOLD3.18,3.71B,,A,A,A-,B+,C-
2024-07-01,top_value,35,GRFS,"Grifols, S.A.",RATING: BUY3.98,RATING: HOLD3.00,RATING: BUY4.00,5.15B,,A+,A+,B,C-,A+
2024-07-01,top_value,36,AKO.B,Embotelladora Andina S.A.,RATING: BUY3.87,RATING: BUY4.00,RATING: BUY3.75,2.45B,6.61%,A,C+,B-,A,C+
2024-07-01,top_value,37,CEPU,Central Puerto S.A.,RATING: BUY3.86,-RATING: NOT COVERED,RATING: HOLD3.00,2.12B,9.58%,A+,C+,C-,A+,C
2024-07-01,top_value,38,PTGX,"Protagonist Therapeutics, Inc.",RATING: BUY3.83,-RATING: NOT COVERED,RATING: STRONG BUY4.50,1.87B,,A,A-,B,A,C-
2024-07-01,top_value,39,KT,KT Corporation,RATING: BUY3.82,RATING: BUY4.00,RATING: STRONG BUY4.50,6.46B,6.58%,A,A-,A-,B-,C+
2024-07-01,top_value,40,AMX,"América Móvil, S.A.B. de C.V.",RATING: BUY3.80,RATING: SELL2.00,RATING: BUY4.23,51.84B,132.40%,A+,C,A+,C,C-
2024-07-01,top_value,41,TSEM,Tower Semiconductor Ltd.,RATING: BUY3.76,RATING: HOLD3.00,RATING: STRONG BUY5.00,4.28B,,A,C,B-,A-,C-
2024-07-01,top_value,42,DNOW,DNOW Inc.,RATING: BUY3.70,RATING: BUY4.00,RATING: BUY3.66,1.44B,,A+,C-,B,B,C+
2024-07-01,top_value,43,COLL,"Collegium Pharmaceutical, Inc.",RATING: BUY3.65,RATING: HOLD3.00,RATING: BUY4.00,1.06B,,A+,B-,A+,B+,C+
